SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
CE,18,F,1,2,1,A,A,3,A,A,655.6600000000001
CE,17,F,1,2,1,A,A,5,A,B,436.34
CE,17,F,1,2,1,B,B,3,A,A,423.88
CE,18,F,1,2,1,B,A,3,B,A,575.8199999999999
CE,17,M,1,2,1,A,A,4,A,A,550.8799999999999
CE,18,M,1,2,1,A,B,3,C,B,540.9399999999999
CE,17,F,1,2,1,B,B,2,A,B,575.92
CE,18,M,1,2,1,A,A,3,B,A,620.74
CE,17,F,1,2,1,A,A,5,A,B,510.87999999999994
CE,18,M,1,1,1,D,C,3,A,A,523.24
CE,17,F,1,2,1,B,B,5,B,A,448.36
CE,18,F,1,2,1,D,A,2,A,B,553.92
CE,18,F,1,2,1,D,D,4,B,A,257.78000000000003
CE,17,F,1,1,2,C,C,4,D,B,694.62
CE,17,F,1,2,1,D,D,4,A,A,425.16
CE,18,M,1,1,1,C,C,4,D,B,693.88
CE,19,F,1,2,1,B,B,3,B,B,528.46
CE,18,M,1,2,1,D,A,2,C,B,579.0600000000001
CE,17,M,1,2,1,D,D,4,C,B,647.0600000000001
CE,17,F,1,1,1,C,B,3,A,B,515.04
CE,18,M,1,1,1,D,A,4,A,B,495.12000000000006
CE,17,M,1,2,1,D,C,3,A,B,537.7
CE,19,M,1,2,1,A,A,4,A,A,423.7200000000001
CE,18,M,1,1,2,A,A,6,B,B,624.86
CE,21,M,1,2,1,A,A,4,A,A,349.85999999999996
CE,18,F,1,2,1,A,A,4,A,B,512.14
CE,17,M,1,2,1,B,B,3,D,B,543.02
CE,18,F,1,2,1,A,A,5,A,B,406.98
CE,18,M,1,2,1,A,A,4,A,A,410.6
CE,16,F,1,2,1,B,C,5,B,B,521
CE,18,F,1,2,1,B,B,4,B,A,432.7799999999999
CE,18,F,1,2,1,B,A,4,A,A,471.58000000000004
CE,17,F,1,2,2,C,C,3,D,B,708.6
CE,18,M,1,2,1,A,A,3,A,B,531.36
CE,17,M,1,2,1,A,C,4,C,B,471.93999999999994
CE,18,F,1,2,1,A,A,3,B,A,579.02
CE,18,M,1,2,2,B,B,4,D,B,612.78
CE,18,M,1,2,1,A,A,4,A,A,536.26
CE,18,M,1,2,1,A,A,4,B,B,559.64
CE,17,F,1,2,1,A,A,6,B,B,657.1600000000001
CE,18,F,1,2,1,A,A,6,A,B,561.38
CE,18,F,1,2,1,D,A,4,A,A,462.52
CE,19,F,1,2,1,D,D,4,B,A,456.34
CE,19,M,1,1,1,A,B,5,A,A,446.7
CE,18,M,1,2,1,B,B,4,B,B,561.5799999999999
CE,17,F,1,2,1,B,A,6,B,B,461.7
CE,18,M,1,2,1,A,A,5,A,A,516.98
CE,17,M,1,2,1,A,B,3,B,B,427.86
CE,20,M,1,2,1,A,A,5,A,B,511.68
CE,23,M,1,2,1,A,A,4,B,B,346.76000000000005
CE,18,M,1,2,1,A,A,4,A,B,516.4399999999999
CE,19,M,2,2,1,A,A,3,A,B,426.3
CE,17,M,1,2,1,A,A,9,A,A,520.9399999999999
CE,18,F,1,2,1,A,A,3,A,A,478
